image_path,steering,speed,source,sequence_key,chunk_id
data\training_data\9877.png,85.0,0.0,csv,csv_000009877,19
data\training_data\9878.png,102.5,1.0,csv,csv_000009878,19
data\training_data\9879.png,85.0,0.0,csv,csv_000009879,19
data\training_data\9880.png,85.0,1.0,csv,csv_000009880,19
data\training_data\9881.png,85.0,0.0,csv,csv_000009881,19
data\training_data\9882.png,85.0,1.0,csv,csv_000009882,19
data\training_data\9883.png,102.5,1.0,csv,csv_000009883,19
data\training_data\9884.png,58.75,1.0,csv,csv_000009884,19
data\training_data\9885.png,85.0,1.0,csv,csv_000009885,19
data\training_data\9886.png,93.75,0.0,csv,csv_000009886,19
data\training_data\9887.png,54.375,1.0,csv,csv_000009887,19
data\training_data\9888.png,50.0,1.0,csv,csv_000009888,19
data\training_data\9889.png,111.25,1.0,csv,csv_000009889,19
data\training_data\9890.png,102.5,1.0,csv,csv_000009890,19
data\training_data\9891.png,85.0,1.0,csv,csv_000009891,19
data\training_data\9892.png,93.75,1.0,csv,csv_000009892,19
data\training_data\9893.png,102.5,1.0,csv,csv_000009893,19
data\training_data\9894.png,85.0,0.0,csv,csv_000009894,19
data\training_data\9895.png,106.875,1.0,csv,csv_000009895,19
data\training_data\9896.png,58.75,1.0,csv,csv_000009896,19
data\training_data\9897.png,80.625,1.0,csv,csv_000009897,19
data\training_data\9898.png,85.0,1.0,csv,csv_000009898,19
data\training_data\9899.png,85.0,1.0,csv,csv_000009899,19
data\training_data\9900.png,85.0,1.0,csv,csv_000009900,19
data\training_data\9901.png,85.0,0.0,csv,csv_000009901,19
data\training_data\9902.png,93.75,1.0,csv,csv_000009902,19
data\training_data\9903.png,67.5,1.0,csv,csv_000009903,19
data\training_data\9904.png,85.0,0.0,csv,csv_000009904,19
data\training_data\9905.png,106.875,1.0,csv,csv_000009905,19
data\training_data\9906.png,111.25,1.0,csv,csv_000009906,19
data\training_data\9907.png,85.0,0.0,csv,csv_000009907,19
data\training_data\9908.png,50.0,1.0,csv,csv_000009908,19
data\training_data\9909.png,85.0,0.0,csv,csv_000009909,19
data\training_data\9910.png,111.25,1.0,csv,csv_000009910,19
data\training_data\9911.png,80.625,1.0,csv,csv_000009911,19
data\training_data\9912.png,85.0,1.0,csv,csv_000009912,19
data\training_data\9913.png,98.125,1.0,csv,csv_000009913,19
data\training_data\9914.png,71.875,1.0,csv,csv_000009914,19
data\training_data\9915.png,98.125,1.0,csv,csv_000009915,19
data\training_data\9916.png,89.375,1.0,csv,csv_000009916,19
data\training_data\9917.png,71.875,1.0,csv,csv_000009917,19
data\training_data\9918.png,93.75,1.0,csv,csv_000009918,19
data\training_data\9919.png,54.375,0.0,csv,csv_000009919,19
data\training_data\9920.png,111.25,0.0,csv,csv_000009920,19
data\training_data\9921.png,102.5,1.0,csv,csv_000009921,19
data\training_data\9922.png,106.875,1.0,csv,csv_000009922,19
data\training_data\9923.png,89.375,1.0,csv,csv_000009923,19
data\training_data\9924.png,85.0,0.0,csv,csv_000009924,19
data\training_data\9925.png,106.875,1.0,csv,csv_000009925,19
data\training_data\9926.png,106.875,1.0,csv,csv_000009926,19
data\training_data\9927.png,71.875,1.0,csv,csv_000009927,19
data\training_data\9928.png,85.0,1.0,csv,csv_000009928,19
data\training_data\9929.png,106.875,1.0,csv,csv_000009929,19
data\training_data\9930.png,85.0,1.0,csv,csv_000009930,19
data\training_data\9931.png,115.625,0.0,csv,csv_000009931,19
data\training_data\9932.png,85.0,1.0,csv,csv_000009932,19
data\training_data\9933.png,71.875,1.0,csv,csv_000009933,19
data\training_data\9934.png,58.75,1.0,csv,csv_000009934,19
data\training_data\9935.png,89.375,1.0,csv,csv_000009935,19
data\training_data\9936.png,85.0,1.0,csv,csv_000009936,19
data\training_data\9937.png,85.0,0.0,csv,csv_000009937,19
data\training_data\9938.png,85.0,1.0,csv,csv_000009938,19
data\training_data\9939.png,85.0,0.0,csv,csv_000009939,19
data\training_data\9940.png,85.0,1.0,csv,csv_000009940,19
data\training_data\9941.png,98.125,1.0,csv,csv_000009941,19
data\training_data\9942.png,111.25,0.0,csv,csv_000009942,19
data\training_data\9943.png,120.0,0.0,csv,csv_000009943,19
data\training_data\9944.png,102.5,1.0,csv,csv_000009944,19
data\training_data\9945.png,98.125,1.0,csv,csv_000009945,19
data\training_data\9946.png,76.25,1.0,csv,csv_000009946,19
data\training_data\9947.png,85.0,1.0,csv,csv_000009947,19
data\training_data\9948.png,98.125,1.0,csv,csv_000009948,19
data\training_data\9949.png,58.75,1.0,csv,csv_000009949,19
data\training_data\9950.png,98.125,0.0,csv,csv_000009950,19
data\training_data\9951.png,85.0,1.0,csv,csv_000009951,19
data\training_data\9952.png,111.25,1.0,csv,csv_000009952,19
data\training_data\9953.png,98.125,1.0,csv,csv_000009953,19
data\training_data\9954.png,63.125,1.0,csv,csv_000009954,19
data\training_data\9955.png,80.625,1.0,csv,csv_000009955,19
data\training_data\9956.png,85.0,1.0,csv,csv_000009956,19
data\training_data\9957.png,54.375,1.0,csv,csv_000009957,19
data\training_data\9958.png,102.5,1.0,csv,csv_000009958,19
data\training_data\9959.png,89.375,1.0,csv,csv_000009959,19
data\training_data\9960.png,93.75,1.0,csv,csv_000009960,19
data\training_data\9961.png,58.75,1.0,csv,csv_000009961,19
data\training_data\9962.png,80.625,1.0,csv,csv_000009962,19
data\training_data\9963.png,63.125,1.0,csv,csv_000009963,19
data\training_data\9964.png,89.375,0.0,csv,csv_000009964,19
data\training_data\9965.png,85.0,1.0,csv,csv_000009965,19
data\training_data\9966.png,111.25,0.0,csv,csv_000009966,19
data\training_data\9967.png,106.875,1.0,csv,csv_000009967,19
data\training_data\9968.png,50.0,0.0,csv,csv_000009968,19
data\training_data\9969.png,85.0,1.0,csv,csv_000009969,19
data\training_data\9970.png,120.0,1.0,csv,csv_000009970,19
data\training_data\9971.png,106.875,1.0,csv,csv_000009971,19
data\training_data\9972.png,85.0,0.0,csv,csv_000009972,19
data\training_data\9973.png,115.625,1.0,csv,csv_000009973,19
data\training_data\9974.png,67.5,0.0,csv,csv_000009974,19
data\training_data\9975.png,85.0,1.0,csv,csv_000009975,19
data\training_data\9976.png,98.125,1.0,csv,csv_000009976,19
data\training_data\9977.png,85.0,1.0,csv,csv_000009977,19
data\training_data\9978.png,89.375,1.0,csv,csv_000009978,19
data\training_data\9979.png,85.0,1.0,csv,csv_000009979,19
data\training_data\9980.png,85.0,1.0,csv,csv_000009980,19
data\training_data\9981.png,85.0,1.0,csv,csv_000009981,19
data\training_data\9982.png,76.25,1.0,csv,csv_000009982,19
data\training_data\9983.png,98.125,0.0,csv,csv_000009983,19
data\training_data\9984.png,85.0,1.0,csv,csv_000009984,19
data\training_data\9985.png,85.0,0.0,csv,csv_000009985,19
data\training_data\9986.png,120.0,1.0,csv,csv_000009986,19
data\training_data\9987.png,67.5,1.0,csv,csv_000009987,19
data\training_data\9988.png,80.625,1.0,csv,csv_000009988,19
data\training_data\9989.png,93.75,1.0,csv,csv_000009989,19
data\training_data\9990.png,89.375,1.0,csv,csv_000009990,19
data\training_data\9991.png,85.0,0.0,csv,csv_000009991,19
data\training_data\9992.png,102.5,0.0,csv,csv_000009992,19
data\training_data\9993.png,85.0,1.0,csv,csv_000009993,19
data\training_data\9994.png,67.5,1.0,csv,csv_000009994,19
data\training_data\9995.png,89.375,0.0,csv,csv_000009995,19
data\training_data\9996.png,85.0,1.0,csv,csv_000009996,19
data\training_data\9997.png,89.375,1.0,csv,csv_000009997,19
data\training_data\9998.png,98.125,1.0,csv,csv_000009998,19
data\training_data\9999.png,58.75,0.0,csv,csv_000009999,19
data\training_data\10000.png,85.0,0.0,csv,csv_000010000,19
data\training_data\10001.png,63.125,1.0,csv,csv_000010001,19
data\training_data\10002.png,58.75,1.0,csv,csv_000010002,19
data\training_data\10003.png,85.0,0.0,csv,csv_000010003,19
data\training_data\10004.png,98.125,1.0,csv,csv_000010004,19
data\training_data\10005.png,85.0,1.0,csv,csv_000010005,19
data\training_data\10006.png,85.0,1.0,csv,csv_000010006,19
data\training_data\10007.png,111.25,1.0,csv,csv_000010007,19
data\training_data\10008.png,89.375,0.0,csv,csv_000010008,19
data\training_data\10009.png,93.75,1.0,csv,csv_000010009,19
data\training_data\10010.png,98.125,0.0,csv,csv_000010010,19
data\training_data\10011.png,63.125,1.0,csv,csv_000010011,19
data\training_data\10012.png,85.0,0.0,csv,csv_000010012,19
data\training_data\10013.png,102.5,0.0,csv,csv_000010013,19
data\training_data\10014.png,54.375,0.0,csv,csv_000010014,19
data\training_data\10015.png,85.0,0.0,csv,csv_000010015,19
data\training_data\10016.png,89.375,1.0,csv,csv_000010016,19
data\training_data\10017.png,85.0,1.0,csv,csv_000010017,19
data\training_data\10018.png,89.375,1.0,csv,csv_000010018,19
data\training_data\10019.png,80.625,1.0,csv,csv_000010019,19
data\training_data\10020.png,80.625,1.0,csv,csv_000010020,19
data\training_data\10021.png,93.75,1.0,csv,csv_000010021,19
data\training_data\10022.png,85.0,1.0,csv,csv_000010022,19
data\training_data\10023.png,98.125,1.0,csv,csv_000010023,19
data\training_data\10024.png,89.375,1.0,csv,csv_000010024,19
data\training_data\10025.png,111.25,0.0,csv,csv_000010025,19
data\training_data\10026.png,80.625,1.0,csv,csv_000010026,19
data\training_data\10027.png,93.75,0.0,csv,csv_000010027,19
data\training_data\10028.png,85.0,1.0,csv,csv_000010028,19
data\training_data\10029.png,89.375,1.0,csv,csv_000010029,20
data\training_data\10030.png,85.0,1.0,csv,csv_000010030,20
data\training_data\10031.png,93.75,1.0,csv,csv_000010031,20
data\training_data\10032.png,111.25,1.0,csv,csv_000010032,20
data\training_data\10033.png,102.5,1.0,csv,csv_000010033,20
data\training_data\10034.png,85.0,1.0,csv,csv_000010034,20
data\training_data\10035.png,93.75,1.0,csv,csv_000010035,20
data\training_data\10036.png,85.0,0.0,csv,csv_000010036,20
data\training_data\10037.png,106.875,1.0,csv,csv_000010037,20
data\training_data\10038.png,85.0,0.0,csv,csv_000010038,20
data\training_data\10039.png,63.125,1.0,csv,csv_000010039,20
data\training_data\10040.png,58.75,1.0,csv,csv_000010040,20
data\training_data\10041.png,85.0,1.0,csv,csv_000010041,20
data\training_data\10042.png,102.5,1.0,csv,csv_000010042,20
data\training_data\10043.png,93.75,1.0,csv,csv_000010043,20
data\training_data\10044.png,85.0,1.0,csv,csv_000010044,20
data\training_data\10045.png,63.125,1.0,csv,csv_000010045,20
data\training_data\10046.png,93.75,1.0,csv,csv_000010046,20
data\training_data\10047.png,93.75,1.0,csv,csv_000010047,20
data\training_data\10048.png,98.125,1.0,csv,csv_000010048,20
data\training_data\10049.png,89.375,1.0,csv,csv_000010049,20
data\training_data\10050.png,80.625,1.0,csv,csv_000010050,20
data\training_data\10051.png,58.75,1.0,csv,csv_000010051,20
data\training_data\10052.png,85.0,1.0,csv,csv_000010052,20
data\training_data\10053.png,76.25,1.0,csv,csv_000010053,20
data\training_data\10054.png,102.5,1.0,csv,csv_000010054,20
data\training_data\10055.png,76.25,1.0,csv,csv_000010055,20
data\training_data\10056.png,80.625,0.0,csv,csv_000010056,20
data\training_data\10057.png,98.125,1.0,csv,csv_000010057,20
data\training_data\10058.png,85.0,1.0,csv,csv_000010058,20
data\training_data\10059.png,89.375,1.0,csv,csv_000010059,20
data\training_data\10060.png,85.0,1.0,csv,csv_000010060,20
data\training_data\10061.png,63.125,1.0,csv,csv_000010061,20
data\training_data\10062.png,80.625,1.0,csv,csv_000010062,20
data\training_data\10063.png,89.375,1.0,csv,csv_000010063,20
data\training_data\10064.png,67.5,1.0,csv,csv_000010064,20
data\training_data\10065.png,63.125,0.0,csv,csv_000010065,20
data\training_data\10066.png,102.5,1.0,csv,csv_000010066,20
data\training_data\10067.png,85.0,0.0,csv,csv_000010067,20
data\training_data\10068.png,106.875,1.0,csv,csv_000010068,20
data\training_data\10069.png,89.375,1.0,csv,csv_000010069,20
data\training_data\10070.png,85.0,1.0,csv,csv_000010070,20
data\training_data\10071.png,111.25,0.0,csv,csv_000010071,20
data\training_data\10072.png,93.75,1.0,csv,csv_000010072,20
data\training_data\10073.png,58.75,1.0,csv,csv_000010073,20
data\training_data\10074.png,80.625,1.0,csv,csv_000010074,20
data\training_data\10075.png,54.375,1.0,csv,csv_000010075,20
data\training_data\10076.png,89.375,1.0,csv,csv_000010076,20
data\training_data\10077.png,58.75,0.0,csv,csv_000010077,20
data\training_data\10078.png,85.0,1.0,csv,csv_000010078,20
data\training_data\10079.png,85.0,1.0,csv,csv_000010079,20
data\training_data\10080.png,58.75,1.0,csv,csv_000010080,20
data\training_data\10081.png,85.0,0.0,csv,csv_000010081,20
data\training_data\10082.png,85.0,1.0,csv,csv_000010082,20
data\training_data\10083.png,89.375,1.0,csv,csv_000010083,20
data\training_data\10084.png,76.25,1.0,csv,csv_000010084,20
data\training_data\10085.png,85.0,1.0,csv,csv_000010085,20
data\training_data\10086.png,85.0,1.0,csv,csv_000010086,20
data\training_data\10087.png,102.5,1.0,csv,csv_000010087,20
data\training_data\10088.png,102.5,1.0,csv,csv_000010088,20
data\training_data\10089.png,89.375,1.0,csv,csv_000010089,20
data\training_data\10090.png,102.5,1.0,csv,csv_000010090,20
data\training_data\10091.png,89.375,1.0,csv,csv_000010091,20
data\training_data\10092.png,102.5,1.0,csv,csv_000010092,20
data\training_data\10093.png,71.875,1.0,csv,csv_000010093,20
data\training_data\10094.png,85.0,1.0,csv,csv_000010094,20
data\training_data\10095.png,67.5,1.0,csv,csv_000010095,20
data\training_data\10096.png,85.0,1.0,csv,csv_000010096,20
data\training_data\10097.png,102.5,1.0,csv,csv_000010097,20
data\training_data\10098.png,98.125,1.0,csv,csv_000010098,20
data\training_data\10099.png,102.5,1.0,csv,csv_000010099,20
data\training_data\10100.png,85.0,1.0,csv,csv_000010100,20
data\training_data\10101.png,85.0,1.0,csv,csv_000010101,20
data\training_data\10102.png,85.0,0.0,csv,csv_000010102,20
data\training_data\10103.png,93.75,0.0,csv,csv_000010103,20
data\training_data\10104.png,93.75,1.0,csv,csv_000010104,20
data\training_data\10105.png,106.875,1.0,csv,csv_000010105,20
data\training_data\10106.png,54.375,0.0,csv,csv_000010106,20
data\training_data\10107.png,98.125,1.0,csv,csv_000010107,20
data\training_data\10108.png,102.5,1.0,csv,csv_000010108,20
data\training_data\10109.png,85.0,1.0,csv,csv_000010109,20
data\training_data\10110.png,85.0,1.0,csv,csv_000010110,20
data\training_data\10111.png,89.375,1.0,csv,csv_000010111,20
data\training_data\10112.png,120.0,0.0,csv,csv_000010112,20
data\training_data\10113.png,89.375,1.0,csv,csv_000010113,20
data\training_data\10114.png,89.375,0.0,csv,csv_000010114,20
data\training_data\10115.png,80.625,1.0,csv,csv_000010115,20
data\training_data\10116.png,85.0,1.0,csv,csv_000010116,20
data\training_data\10117.png,50.0,1.0,csv,csv_000010117,20
data\training_data\10118.png,89.375,1.0,csv,csv_000010118,20
data\training_data\10119.png,106.875,1.0,csv,csv_000010119,20
data\training_data\10120.png,85.0,0.0,csv,csv_000010120,20
data\training_data\10121.png,54.375,0.0,csv,csv_000010121,20
data\training_data\10122.png,76.25,1.0,csv,csv_000010122,20
data\training_data\10123.png,80.625,1.0,csv,csv_000010123,20
data\training_data\10124.png,63.125,1.0,csv,csv_000010124,20
data\training_data\10125.png,102.5,1.0,csv,csv_000010125,20
data\training_data\10126.png,89.375,0.0,csv,csv_000010126,20
data\training_data\10127.png,85.0,0.0,csv,csv_000010127,20
data\training_data\10128.png,89.375,1.0,csv,csv_000010128,20
data\training_data\10129.png,93.75,1.0,csv,csv_000010129,20
data\training_data\10130.png,98.125,1.0,csv,csv_000010130,20
data\training_data\10131.png,63.125,1.0,csv,csv_000010131,20
data\training_data\10132.png,67.5,1.0,csv,csv_000010132,20
data\training_data\10133.png,58.75,1.0,csv,csv_000010133,20
data\training_data\10134.png,98.125,1.0,csv,csv_000010134,20
data\training_data\10135.png,76.25,1.0,csv,csv_000010135,20
data\training_data\10136.png,93.75,1.0,csv,csv_000010136,20
data\training_data\10137.png,58.75,1.0,csv,csv_000010137,20
data\training_data\10138.png,80.625,1.0,csv,csv_000010138,20
data\training_data\10139.png,89.375,1.0,csv,csv_000010139,20
data\training_data\10140.png,85.0,0.0,csv,csv_000010140,20
data\training_data\10141.png,85.0,0.0,csv,csv_000010141,20
data\training_data\10142.png,85.0,1.0,csv,csv_000010142,20
data\training_data\10143.png,85.0,0.0,csv,csv_000010143,20
data\training_data\10144.png,80.625,1.0,csv,csv_000010144,20
data\training_data\10145.png,85.0,1.0,csv,csv_000010145,20
data\training_data\10147.png,102.5,1.0,csv,csv_000010147,20
data\training_data\10148.png,111.25,1.0,csv,csv_000010148,20
data\training_data\10149.png,58.75,1.0,csv,csv_000010149,20
data\training_data\10150.png,85.0,1.0,csv,csv_000010150,20
data\training_data\10151.png,106.875,1.0,csv,csv_000010151,20
data\training_data\10152.png,80.625,1.0,csv,csv_000010152,20
data\training_data\10153.png,98.125,1.0,csv,csv_000010153,20
data\training_data\10154.png,85.0,1.0,csv,csv_000010154,20
data\training_data\10155.png,89.375,1.0,csv,csv_000010155,20
data\training_data\10156.png,85.0,1.0,csv,csv_000010156,20
data\training_data\10157.png,85.0,1.0,csv,csv_000010157,20
data\training_data\10158.png,89.375,1.0,csv,csv_000010158,20
data\training_data\10159.png,58.75,1.0,csv,csv_000010159,20
data\training_data\10160.png,93.75,1.0,csv,csv_000010160,20
data\training_data\10161.png,85.0,1.0,csv,csv_000010161,20
data\training_data\10162.png,106.875,1.0,csv,csv_000010162,20
data\training_data\10163.png,89.375,1.0,csv,csv_000010163,20
data\training_data\10164.png,93.75,1.0,csv,csv_000010164,20
data\training_data\10165.png,102.5,1.0,csv,csv_000010165,20
data\training_data\10166.png,89.375,0.0,csv,csv_000010166,20
data\training_data\10167.png,85.0,1.0,csv,csv_000010167,20
data\training_data\10168.png,98.125,1.0,csv,csv_000010168,20
data\training_data\10169.png,98.125,1.0,csv,csv_000010169,20
data\training_data\10170.png,54.375,0.0,csv,csv_000010170,20
data\training_data\10171.png,93.75,1.0,csv,csv_000010171,20
data\training_data\10172.png,111.25,1.0,csv,csv_000010172,20
data\training_data\10173.png,89.375,1.0,csv,csv_000010173,20
data\training_data\10174.png,63.125,1.0,csv,csv_000010174,20
data\training_data\10175.png,89.375,1.0,csv,csv_000010175,20
data\training_data\10176.png,85.0,0.0,csv,csv_000010176,20
data\training_data\10177.png,106.875,1.0,csv,csv_000010177,20
data\training_data\10178.png,111.25,0.0,csv,csv_000010178,20
data\training_data\10179.png,85.0,1.0,csv,csv_000010179,20
data\training_data\10180.png,54.375,1.0,csv,csv_000010180,20
data\training_data\10181.png,76.25,1.0,csv,csv_000010181,20
data\training_data\10182.png,115.625,1.0,csv,csv_000010182,20
data\training_data\10183.png,85.0,1.0,csv,csv_000010183,20
data\training_data\10184.png,102.5,1.0,csv,csv_000010184,20
data\training_data\10185.png,85.0,0.0,csv,csv_000010185,20
data\training_data\10186.png,102.5,1.0,csv,csv_000010186,20
data\training_data\10187.png,50.0,0.0,csv,csv_000010187,20
data\training_data\10188.png,58.75,1.0,csv,csv_000010188,20
data\training_data\10189.png,98.125,0.0,csv,csv_000010189,20
data\training_data\10190.png,102.5,1.0,csv,csv_000010190,20
data\training_data\10191.png,58.75,1.0,csv,csv_000010191,20
data\training_data\10192.png,85.0,0.0,csv,csv_000010192,20
data\training_data\10193.png,50.0,1.0,csv,csv_000010193,20
data\training_data\10194.png,63.125,0.0,csv,csv_000010194,20
data\training_data\10195.png,85.0,1.0,csv,csv_000010195,20
data\training_data\10196.png,58.75,1.0,csv,csv_000010196,20
data\training_data\10197.png,58.75,1.0,csv,csv_000010197,20
data\training_data\10198.png,115.625,1.0,csv,csv_000010198,20
data\training_data\10199.png,85.0,1.0,csv,csv_000010199,20
data\training_data\10200.png,80.625,1.0,csv,csv_000010200,20
data\training_data\10201.png,85.0,0.0,csv,csv_000010201,20
data\training_data\10202.png,89.375,1.0,csv,csv_000010202,20
data\training_data\10203.png,89.375,1.0,csv,csv_000010203,20
data\training_data\10204.png,102.5,1.0,csv,csv_000010204,20
data\training_data\10205.png,93.75,1.0,csv,csv_000010205,20
data\training_data\10206.png,85.0,0.0,csv,csv_000010206,20
data\training_data\10207.png,111.25,1.0,csv,csv_000010207,20
data\training_data\10208.png,85.0,1.0,csv,csv_000010208,20
data\training_data\10209.png,106.875,1.0,csv,csv_000010209,20
data\training_data\10210.png,102.5,1.0,csv,csv_000010210,20
data\training_data\10211.png,89.375,1.0,csv,csv_000010211,20
data\training_data\10212.png,106.875,1.0,csv,csv_000010212,20
data\training_data\10213.png,106.875,0.0,csv,csv_000010213,20
data\training_data\10214.png,85.0,0.0,csv,csv_000010214,20
data\training_data\10215.png,63.125,1.0,csv,csv_000010215,20
data\training_data\10216.png,85.0,1.0,csv,csv_000010216,20
data\training_data\10217.png,76.25,0.0,csv,csv_000010217,20
data\training_data\10218.png,85.0,1.0,csv,csv_000010218,20
data\training_data\10219.png,71.875,1.0,csv,csv_000010219,20
data\training_data\10220.png,85.0,1.0,csv,csv_000010220,20
data\training_data\10221.png,89.375,1.0,csv,csv_000010221,20
data\training_data\10222.png,85.0,0.0,csv,csv_000010222,20
data\training_data\10223.png,93.75,1.0,csv,csv_000010223,20
data\training_data\10224.png,80.625,0.0,csv,csv_000010224,20
data\training_data\10225.png,71.875,1.0,csv,csv_000010225,20
data\training_data\10226.png,58.75,0.0,csv,csv_000010226,20
data\training_data\10227.png,85.0,0.0,csv,csv_000010227,20
data\training_data\10228.png,102.5,1.0,csv,csv_000010228,20
data\training_data\10229.png,120.0,1.0,csv,csv_000010229,20
data\training_data\10230.png,102.5,1.0,csv,csv_000010230,20
data\training_data\10231.png,85.0,0.0,csv,csv_000010231,20
data\training_data\10232.png,106.875,1.0,csv,csv_000010232,20
data\training_data\10233.png,102.5,1.0,csv,csv_000010233,20
data\training_data\10234.png,85.0,1.0,csv,csv_000010234,20
data\training_data\10235.png,58.75,1.0,csv,csv_000010235,20
data\training_data\10236.png,58.75,1.0,csv,csv_000010236,20
data\training_data\10237.png,85.0,1.0,csv,csv_000010237,20
data\training_data\10238.png,98.125,1.0,csv,csv_000010238,20
data\training_data\10239.png,80.625,1.0,csv,csv_000010239,20
data\training_data\10240.png,120.0,1.0,csv,csv_000010240,20
data\training_data\10241.png,106.875,1.0,csv,csv_000010241,20
data\training_data\10242.png,80.625,1.0,csv,csv_000010242,20
data\training_data\10243.png,58.75,1.0,csv,csv_000010243,20
data\training_data\10244.png,63.125,1.0,csv,csv_000010244,20
data\training_data\10245.png,98.125,0.0,csv,csv_000010245,20
data\training_data\10246.png,85.0,1.0,csv,csv_000010246,20
data\training_data\10247.png,85.0,1.0,csv,csv_000010247,20
data\training_data\10248.png,85.0,0.0,csv,csv_000010248,20
data\training_data\10249.png,76.25,1.0,csv,csv_000010249,20
data\training_data\10250.png,98.125,0.0,csv,csv_000010250,20
data\training_data\10251.png,80.625,0.0,csv,csv_000010251,20
data\training_data\10252.png,98.125,0.0,csv,csv_000010252,20
data\training_data\10253.png,111.25,1.0,csv,csv_000010253,20
data\training_data\10254.png,89.375,1.0,csv,csv_000010254,20
data\training_data\10255.png,80.625,1.0,csv,csv_000010255,20
data\training_data\10256.png,102.5,1.0,csv,csv_000010256,20
data\training_data\10257.png,106.875,1.0,csv,csv_000010257,20
data\training_data\10258.png,63.125,1.0,csv,csv_000010258,20
data\training_data\10259.png,85.0,0.0,csv,csv_000010259,20
data\training_data\10260.png,85.0,1.0,csv,csv_000010260,20
data\training_data\10261.png,67.5,1.0,csv,csv_000010261,20
data\training_data\10262.png,89.375,1.0,csv,csv_000010262,20
data\training_data\10263.png,89.375,1.0,csv,csv_000010263,20
data\training_data\10264.png,63.125,1.0,csv,csv_000010264,20
data\training_data\10265.png,102.5,1.0,csv,csv_000010265,20
data\training_data\10266.png,58.75,1.0,csv,csv_000010266,20
data\training_data\10267.png,58.75,1.0,csv,csv_000010267,20
data\training_data\10268.png,98.125,1.0,csv,csv_000010268,20
data\training_data\10269.png,98.125,1.0,csv,csv_000010269,20
data\training_data\10270.png,98.125,1.0,csv,csv_000010270,20
data\training_data\10271.png,93.75,1.0,csv,csv_000010271,20
data\training_data\10272.png,106.875,1.0,csv,csv_000010272,20
data\training_data\10273.png,54.375,1.0,csv,csv_000010273,20
data\training_data\10274.png,111.25,1.0,csv,csv_000010274,20
data\training_data\10275.png,71.875,1.0,csv,csv_000010275,20
data\training_data\10276.png,102.5,1.0,csv,csv_000010276,20
data\training_data\10277.png,80.625,1.0,csv,csv_000010277,20
data\training_data\10278.png,85.0,1.0,csv,csv_000010278,20
data\training_data\10279.png,89.375,1.0,csv,csv_000010279,20
data\training_data\10280.png,85.0,1.0,csv,csv_000010280,20
data\training_data\10281.png,89.375,1.0,csv,csv_000010281,20
data\training_data\10282.png,98.125,1.0,csv,csv_000010282,20
data\training_data\10283.png,102.5,1.0,csv,csv_000010283,20
data\training_data\10284.png,80.625,1.0,csv,csv_000010284,20
data\training_data\10285.png,85.0,1.0,csv,csv_000010285,20
data\training_data\10286.png,89.375,1.0,csv,csv_000010286,20
data\training_data\10287.png,98.125,0.0,csv,csv_000010287,20
data\training_data\10288.png,102.5,1.0,csv,csv_000010288,20
data\training_data\10289.png,102.5,1.0,csv,csv_000010289,20
data\training_data\10290.png,102.5,1.0,csv,csv_000010290,20
data\training_data\10291.png,71.875,1.0,csv,csv_000010291,20
data\training_data\10292.png,98.125,1.0,csv,csv_000010292,20
data\training_data\10293.png,98.125,0.0,csv,csv_000010293,20
data\training_data\10294.png,50.0,0.0,csv,csv_000010294,20
data\training_data\10295.png,102.5,1.0,csv,csv_000010295,20
data\training_data\10296.png,89.375,1.0,csv,csv_000010296,20
data\training_data\10297.png,67.5,1.0,csv,csv_000010297,20
data\training_data\10298.png,102.5,1.0,csv,csv_000010298,20
data\training_data\10299.png,89.375,1.0,csv,csv_000010299,20
data\training_data\10300.png,102.5,1.0,csv,csv_000010300,20
data\training_data\10301.png,58.75,1.0,csv,csv_000010301,20
data\training_data\10302.png,102.5,1.0,csv,csv_000010302,20
data\training_data\10303.png,58.75,1.0,csv,csv_000010303,20
data\training_data\10304.png,102.5,0.0,csv,csv_000010304,20
data\training_data\10305.png,54.375,1.0,csv,csv_000010305,20
data\training_data\10306.png,76.25,1.0,csv,csv_000010306,20
data\training_data\10307.png,63.125,1.0,csv,csv_000010307,20
data\training_data\10308.png,85.0,0.0,csv,csv_000010308,20
data\training_data\10309.png,85.0,1.0,csv,csv_000010309,20
data\training_data\10310.png,58.75,1.0,csv,csv_000010310,20
data\training_data\10311.png,80.625,1.0,csv,csv_000010311,20
data\training_data\10312.png,67.5,0.0,csv,csv_000010312,20
data\training_data\10313.png,98.125,1.0,csv,csv_000010313,20
data\training_data\10314.png,120.0,1.0,csv,csv_000010314,20
data\training_data\10315.png,58.75,1.0,csv,csv_000010315,20
data\training_data\10316.png,111.25,0.0,csv,csv_000010316,20
data\training_data\10317.png,98.125,1.0,csv,csv_000010317,20
data\training_data\10318.png,54.375,0.0,csv,csv_000010318,20
data\training_data\10319.png,76.25,1.0,csv,csv_000010319,20
data\training_data\10320.png,85.0,1.0,csv,csv_000010320,20
data\training_data\10321.png,89.375,1.0,csv,csv_000010321,20
data\training_data\10322.png,89.375,0.0,csv,csv_000010322,20
data\training_data\10323.png,85.0,1.0,csv,csv_000010323,20
data\training_data\10324.png,89.375,1.0,csv,csv_000010324,20
data\training_data\10325.png,106.875,0.0,csv,csv_000010325,20
data\training_data\10326.png,89.375,1.0,csv,csv_000010326,20
data\training_data\10327.png,98.125,1.0,csv,csv_000010327,20
